N,I,H,G,P,K,psnr,total_time,epoch_time
113.0,113.0,0,0,113.0,0,21.17919550102958,0.0010470380000000001,0.0010470380000000001
114.0,114.0,0,0,114.0,0,21.18020384338144,0.0019692010000000003,0.0019692010000000003
115.0,115.0,0,0,115.0,0,21.179676557269637,0.0010689620000000001,0.0010689620000000001
116.0,116.0,0,0,116.0,0,21.191189765156913,0.0010708450000000002,0.0010708450000000002
117.0,117.0,0,0,117.0,0,21.278907506598557,0.001057769,0.001057769
118.0,118.0,0,0,118.0,0,21.320051436905555,0.001235228,0.001235228
119.0,119.0,0,0,119.0,0,21.391696985059294,0.001098306,0.001098306
120.0,120.0,0,0,120.0,0,21.423702724210404,0.001111114,0.001111114
121.0,121.0,0,0,121.0,0,21.44419240800962,0.001103665,0.001103665
122.0,122.0,0,0,122.0,0,21.451732441898358,0.001096337,0.001096337
123.0,123.0,0,0,123.0,0,21.453610100169698,0.001341229,0.001341229
124.0,124.0,0,0,124.0,0,21.45397555377709,0.001126747,0.001126747
125.0,125.0,0,0,125.0,0,21.465205123907012,0.0011392610000000001,0.0011392610000000001
126.0,126.0,0,0,126.0,0,21.47771325820902,0.0011713980000000001,0.0011713980000000001
127.0,127.0,0,0,127.0,0,21.596381150905057,0.001162973,0.001162973
128.0,128.0,0,0,128.0,0,21.602930876446045,0.0013160440000000002,0.0013160440000000002
129.0,129.0,0,0,129.0,0,21.624391493227723,0.001182649,0.001182649
130.0,130.0,0,0,130.0,0,21.669208584126274,0.001204963,0.001204963
131.0,131.0,0,0,131.0,0,21.682559319716447,0.0012636230000000002,0.0012636230000000002
132.0,132.0,0,0,132.0,0,21.68876421423051,0.001260388,0.001260388
133.0,133.0,0,0,133.0,0,21.709238563524682,0.00126424,0.00126424
134.0,134.0,0,0,134.0,0,21.710959245296774,0.001299316,0.001299316
135.0,135.0,0,0,135.0,0,21.71500443738049,0.001284247,0.001284247
136.0,136.0,0,0,136.0,0,21.719360162339882,0.0012813310000000001,0.0012813310000000001
137.0,137.0,0,0,137.0,0,21.74758399005803,0.001306012,0.001306012
138.0,138.0,0,0,138.0,0,21.770419291929066,0.001307486,0.001307486
139.0,139.0,0,0,139.0,0,21.768848725515845,0.001311529,0.001311529
140.0,140.0,0,0,140.0,0,21.771613022607845,0.002107116,0.002107116
141.0,141.0,0,0,141.0,0,21.773291672287137,0.001352001,0.001352001
142.0,142.0,0,0,142.0,0,21.779930501859802,0.001339132,0.001339132
143.0,143.0,0,0,143.0,0,21.854850965853426,0.0013640590000000001,0.0013640590000000001
144.0,144.0,0,0,144.0,0,21.85771988695312,0.0013383330000000001,0.0013383330000000001
145.0,145.0,0,0,145.0,0,21.85801922968292,0.0013360940000000001,0.0013360940000000001
146.0,146.0,0,0,146.0,0,21.866246663191564,0.0015626560000000002,0.0015626560000000002
147.0,147.0,0,0,147.0,0,21.8741892325454,0.0015981410000000002,0.0015981410000000002
148.0,148.0,0,0,148.0,0,21.908531498361754,0.0018545120000000002,0.0018545120000000002
149.0,149.0,0,0,149.0,0,21.923908893729763,0.00141919,0.00141919
150.0,150.0,0,0,150.0,0,21.924163067995984,0.0014947580000000001,0.0014947580000000001
151.0,151.0,0,0,151.0,0,21.938796053442356,0.0016640910000000001,0.0016640910000000001
152.0,152.0,0,0,152.0,0,21.93812769258985,0.0014743620000000001,0.0014743620000000001
153.0,153.0,0,0,153.0,0,21.963305268895574,0.001588233,0.001588233
154.0,154.0,0,0,154.0,0,21.9716625082433,0.001493034,0.001493034
155.0,155.0,0,0,155.0,0,21.9894407675346,0.0014432890000000002,0.0014432890000000002
156.0,156.0,0,0,156.0,0,22.019389389775448,0.0017084130000000002,0.0017084130000000002
157.0,157.0,0,0,157.0,0,22.07753767864388,0.0014919,0.0014919
158.0,158.0,0,0,158.0,0,22.105005591421055,0.001622387,0.001622387
159.0,159.0,0,0,159.0,0,22.110263246932924,0.001709727,0.001709727
160.0,160.0,0,0,160.0,0,22.11528534925484,0.001594612,0.001594612
161.0,161.0,0,0,161.0,0,22.147746846300596,0.0015279800000000002,0.0015279800000000002
162.0,162.0,0,0,162.0,0,22.161453049251996,0.00156758,0.00156758
163.0,163.0,0,0,163.0,0,22.19706413201768,0.0015302190000000002,0.0015302190000000002
164.0,164.0,0,0,164.0,0,22.212698658657153,0.001522342,0.001522342
165.0,165.0,0,0,165.0,0,22.24891917400076,0.001563516,0.001563516
166.0,166.0,0,0,166.0,0,22.25033549429117,0.00156313,0.00156313
167.0,167.0,0,0,167.0,0,22.2528151667664,0.001973276,0.001973276
168.0,168.0,0,0,168.0,0,22.287096537312465,0.0017343640000000002,0.0017343640000000002
169.0,169.0,0,0,169.0,0,22.282114388639375,0.001671563,0.001671563
170.0,170.0,0,0,170.0,0,22.309433006758404,0.001636714,0.001636714
171.0,171.0,0,0,171.0,0,22.327457016762025,0.001621634,0.001621634
172.0,172.0,0,0,172.0,0,22.336417492944793,0.0016264040000000001,0.0016264040000000001
173.0,173.0,0,0,173.0,0,22.335538584036012,0.00165401,0.00165401
174.0,174.0,0,0,174.0,0,22.336325715179235,0.0016459390000000001,0.0016459390000000001
175.0,175.0,0,0,175.0,0,22.337656162995707,0.001644314,0.001644314
176.0,176.0,0,0,176.0,0,22.343121473251504,0.0016566180000000001,0.0016566180000000001
177.0,177.0,0,0,177.0,0,22.34279265305142,0.001713316,0.001713316
178.0,178.0,0,0,178.0,0,22.345275722553495,0.0017376310000000001,0.0017376310000000001
179.0,179.0,0,0,179.0,0,22.352026769131573,0.00173722,0.00173722
180.0,180.0,0,0,180.0,0,22.357753826785107,0.0017374710000000002,0.0017374710000000002
181.0,181.0,0,0,181.0,0,22.371420585362742,0.001744139,0.001744139
182.0,182.0,0,0,182.0,0,22.388600664466697,0.0017437770000000002,0.0017437770000000002
183.0,183.0,0,0,183.0,0,22.409987722731806,0.0017838320000000002,0.0017838320000000002
184.0,184.0,0,0,184.0,0,22.437751292099534,0.001785764,0.001785764
185.0,185.0,0,0,185.0,0,22.437064658796796,0.0017825400000000002,0.0017825400000000002
186.0,186.0,0,0,186.0,0,22.44024280012156,0.0018020960000000002,0.0018020960000000002
187.0,187.0,0,0,187.0,0,22.521846925242674,0.0018185730000000002,0.0018185730000000002
188.0,188.0,0,0,188.0,0,22.57264942639921,0.0018237320000000002,0.0018237320000000002
189.0,189.0,0,0,189.0,0,22.57216417583562,0.002639326,0.002639326
190.0,190.0,0,0,190.0,0,22.56949462202506,0.0020454460000000002,0.0020454460000000002
191.0,191.0,0,0,191.0,0,22.571203707809545,0.001962461,0.001962461
192.0,192.0,0,0,192.0,0,22.567853786997006,0.001968327,0.001968327
193.0,193.0,0,0,193.0,0,22.57372324056577,0.001954674,0.001954674
194.0,194.0,0,0,194.0,0,22.580402500737474,0.0019321420000000002,0.0019321420000000002
195.0,195.0,0,0,195.0,0,22.595841101571793,0.001972047,0.001972047
196.0,196.0,0,0,196.0,0,22.606379056959103,0.001992845,0.001992845
197.0,197.0,0,0,197.0,0,22.637318660328912,0.002005733,0.002005733
198.0,198.0,0,0,198.0,0,22.651472206492297,0.0020224870000000003,0.0020224870000000003
199.0,199.0,0,0,199.0,0,22.6518353049773,0.00202943,0.00202943
200.0,200.0,0,0,200.0,0,22.655675579329646,0.002113058,0.002113058
201.0,201.0,0,0,201.0,0,22.6593092113825,0.002044225,0.002044225
202.0,202.0,0,0,202.0,0,22.675078194561152,0.0020376630000000003,0.0020376630000000003
203.0,203.0,0,0,203.0,0,22.68044586547646,0.0021012120000000003,0.0021012120000000003
204.0,204.0,0,0,204.0,0,22.719961868240134,0.0021359910000000003,0.0021359910000000003
205.0,205.0,0,0,205.0,0,22.733522441474637,0.002087523,0.002087523
206.0,206.0,0,0,206.0,0,22.748554439316393,0.002111172,0.002111172
207.0,207.0,0,0,207.0,0,22.755598685378256,0.002126161,0.002126161
208.0,208.0,0,0,208.0,0,22.776340307584274,0.0021856420000000002,0.0021856420000000002
209.0,209.0,0,0,209.0,0,22.791080006539058,0.002155068,0.002155068
210.0,210.0,0,0,210.0,0,22.790915803151982,0.00216432,0.00216432
211.0,211.0,0,0,211.0,0,22.795533169247022,0.002199726,0.002199726
212.0,212.0,0,0,212.0,0,22.797186857390358,0.002262749,0.002262749
213.0,213.0,0,0,213.0,0,22.796002067371507,0.0028662870000000003,0.0028662870000000003
214.0,214.0,0,0,214.0,0,22.798200557983105,0.002295586,0.002295586
215.0,215.0,0,0,215.0,0,22.854448466111702,0.003233206,0.003233206
216.0,216.0,0,0,216.0,0,22.865812211425364,0.002549862,0.002549862
217.0,217.0,0,0,217.0,0,22.887058763632147,0.0022879980000000003,0.0022879980000000003
218.0,218.0,0,0,218.0,0,22.891233683408263,0.002277613,0.002277613
219.0,219.0,0,0,219.0,0,22.90723690726431,0.002252444,0.002252444
220.0,220.0,0,0,220.0,0,22.92343292368439,0.002321751,0.002321751
221.0,221.0,0,0,221.0,0,22.950585036103167,0.0027644410000000003,0.0027644410000000003
222.0,222.0,0,0,222.0,0,23.000066130975966,0.002618764,0.002618764
223.0,223.0,0,0,223.0,0,23.00899098725305,0.0030404470000000004,0.0030404470000000004
224.0,224.0,0,0,224.0,0,23.039958828000845,0.002387245,0.002387245
225.0,225.0,0,0,225.0,0,23.044896159412108,0.003541353,0.003541353
226.0,226.0,0,0,226.0,0,23.05555966936121,0.002861508,0.002861508
227.0,227.0,0,0,227.0,0,23.055694135530853,0.002494988,0.002494988
228.0,228.0,0,0,228.0,0,23.056080391301144,0.00253761,0.00253761
229.0,229.0,0,0,229.0,0,23.073969945276573,0.002655932,0.002655932
230.0,230.0,0,0,230.0,0,23.0799332400293,0.002621951,0.002621951
231.0,231.0,0,0,231.0,0,23.094193037994415,0.0030495590000000003,0.0030495590000000003
232.0,232.0,0,0,232.0,0,23.097912031474493,0.002533885,0.002533885
233.0,233.0,0,0,233.0,0,23.09974444045315,0.00263365,0.00263365
234.0,234.0,0,0,234.0,0,23.109234636779604,0.0026107910000000003,0.0026107910000000003
235.0,235.0,0,0,235.0,0,23.146549754067152,0.0026807520000000002,0.0026807520000000002
236.0,236.0,0,0,236.0,0,23.15423845940598,0.002647514,0.002647514
237.0,237.0,0,0,237.0,0,23.17622872436921,0.0026656730000000003,0.0026656730000000003
238.0,238.0,0,0,238.0,0,23.187711711462164,0.0026896140000000003,0.0026896140000000003
239.0,239.0,0,0,239.0,0,23.187712132795323,0.002722805,0.002722805
240.0,240.0,0,0,240.0,0,23.190637591473497,0.0027793880000000003,0.0027793880000000003
241.0,241.0,0,0,241.0,0,23.21756356241398,0.002778385,0.002778385
242.0,242.0,0,0,242.0,0,23.216661723503286,0.002763727,0.002763727
243.0,243.0,0,0,243.0,0,23.218909457704996,0.00278252,0.00278252
244.0,244.0,0,0,244.0,0,23.223955609584188,0.0028047640000000004,0.0028047640000000004
245.0,245.0,0,0,245.0,0,23.227294624979898,0.0028210730000000003,0.0028210730000000003
246.0,246.0,0,0,246.0,0,23.227114772975213,0.002810477,0.002810477
247.0,247.0,0,0,247.0,0,23.23589965284029,0.003909545,0.003909545
248.0,248.0,0,0,248.0,0,23.233128333041982,0.0029536610000000002,0.0029536610000000002
249.0,249.0,0,0,249.0,0,23.298096556448314,0.002857955,0.002857955
250.0,250.0,0,0,250.0,0,23.31458390928729,0.00300561,0.00300561
251.0,251.0,0,0,251.0,0,23.313198498783272,0.003636933,0.003636933
252.0,252.0,0,0,252.0,0,23.311728122244677,0.003277308,0.003277308
253.0,253.0,0,0,253.0,0,23.334908728015215,0.002922314,0.002922314
254.0,254.0,0,0,254.0,0,23.337556938556176,0.00292552,0.00292552
255.0,255.0,0,0,255.0,0,23.337716999070036,0.003312956,0.003312956
256.0,256.0,0,0,256.0,0,23.33671617257678,0.0029675500000000002,0.0029675500000000002
257.0,257.0,0,0,257.0,0,23.363772825303784,0.002566435,0.002566435
258.0,258.0,0,0,258.0,0,23.40918951896684,0.002614219,0.002614219
259.0,259.0,0,0,259.0,0,23.41865573456138,0.002663485,0.002663485
260.0,260.0,0,0,260.0,0,23.422647339540532,0.0026641200000000003,0.0026641200000000003
261.0,261.0,0,0,261.0,0,23.45445577141941,0.0027283140000000003,0.0027283140000000003
262.0,262.0,0,0,262.0,0,23.486191541349477,0.0026991100000000002,0.0026991100000000002
263.0,263.0,0,0,263.0,0,23.502378970384893,0.0027482630000000004,0.0027482630000000004
264.0,264.0,0,0,264.0,0,23.504553885549253,0.0027036430000000004,0.0027036430000000004
265.0,265.0,0,0,265.0,0,23.541052414331492,0.0027391,0.0027391
266.0,266.0,0,0,266.0,0,23.5786444044717,0.002703341,0.002703341
267.0,267.0,0,0,267.0,0,23.63962679346351,0.00297427,0.00297427
268.0,268.0,0,0,268.0,0,23.637675727229816,0.003327019,0.003327019
269.0,269.0,0,0,269.0,0,23.63663884966948,0.0034678590000000002,0.0034678590000000002
270.0,270.0,0,0,270.0,0,23.721950150685714,0.0033735170000000004,0.0033735170000000004
271.0,271.0,0,0,271.0,0,23.732669993445086,0.004756948,0.004756948
272.0,272.0,0,0,272.0,0,23.754542227963277,0.003130809,0.003130809
273.0,273.0,0,0,273.0,0,23.77922324755545,0.005141352,0.005141352
274.0,274.0,0,0,274.0,0,23.874283415137718,0.0031871770000000002,0.0031871770000000002
275.0,275.0,0,0,275.0,0,23.878323563654536,0.0031952860000000003,0.0031952860000000003
276.0,276.0,0,0,276.0,0,23.881314993219682,0.003547272,0.003547272
277.0,277.0,0,0,277.0,0,23.885910409904657,0.002902167,0.002902167
278.0,278.0,0,0,278.0,0,23.95783065907046,0.0029361120000000003,0.0029361120000000003
279.0,279.0,0,0,279.0,0,23.985013987561285,0.00287839,0.00287839
280.0,280.0,0,0,280.0,0,23.998259159790045,0.0030367510000000003,0.0030367510000000003
281.0,281.0,0,0,281.0,0,24.01068924176024,0.0029426160000000003,0.0029426160000000003
282.0,282.0,0,0,282.0,0,24.011555037770854,0.004189335000000001,0.004189335000000001
283.0,283.0,0,0,283.0,0,24.020185248151876,0.0029523450000000003,0.0029523450000000003
284.0,284.0,0,0,284.0,0,24.037578760705753,0.002958356,0.002958356
285.0,285.0,0,0,285.0,0,24.054610082641563,0.003327069,0.003327069
286.0,286.0,0,0,286.0,0,24.090441581081382,0.00300643,0.00300643
287.0,287.0,0,0,287.0,0,24.135306663051708,0.003444228,0.003444228
288.0,288.0,0,0,288.0,0,24.153998826741105,0.003070292,0.003070292
289.0,289.0,0,0,289.0,0,24.162838504374005,0.003399576,0.003399576
290.0,290.0,0,0,290.0,0,24.16313570319101,0.0030940290000000003,0.0030940290000000003
291.0,291.0,0,0,291.0,0,24.163032327382652,0.003142555,0.003142555
292.0,292.0,0,0,292.0,0,24.16428407854321,0.0031406710000000003,0.0031406710000000003
293.0,293.0,0,0,293.0,0,24.17263224035489,0.003277157,0.003277157
294.0,294.0,0,0,294.0,0,24.18226586998148,0.003148496,0.003148496
295.0,295.0,0,0,295.0,0,24.192058432667633,0.0035048410000000003,0.0035048410000000003
296.0,296.0,0,0,296.0,0,24.19525332079372,0.003549113,0.003549113
297.0,297.0,0,0,297.0,0,24.19692181109706,0.0035710200000000003,0.0035710200000000003
298.0,298.0,0,0,298.0,0,24.217217879231,0.004290502,0.004290502
299.0,299.0,0,0,299.0,0,24.242164849382473,0.003254387,0.003254387
300.0,300.0,0,0,300.0,0,24.247819563537405,0.003389622,0.003389622
301.0,301.0,0,0,301.0,0,24.24935988229148,0.0036021580000000003,0.0036021580000000003
302.0,302.0,0,0,302.0,0,24.25759897826092,0.0037818570000000004,0.0037818570000000004
303.0,303.0,0,0,303.0,0,24.258009200793307,0.0033231880000000004,0.0033231880000000004
304.0,304.0,0,0,304.0,0,24.257322733276908,0.003319471,0.003319471
305.0,305.0,0,0,305.0,0,24.26159585067137,0.003635403,0.003635403
306.0,306.0,0,0,306.0,0,24.26143291625587,0.003340799,0.003340799
307.0,307.0,0,0,307.0,0,24.264406622145533,0.004543096,0.004543096
308.0,308.0,0,0,308.0,0,24.291887028235045,0.003454875,0.003454875
309.0,309.0,0,0,309.0,0,24.348867705925926,0.0038605930000000003,0.0038605930000000003
310.0,310.0,0,0,310.0,0,24.42017414305266,0.004443021,0.004443021
311.0,311.0,0,0,311.0,0,24.423610840631547,0.004010647,0.004010647
312.0,312.0,0,0,312.0,0,24.42217346748222,0.0034905730000000003,0.0034905730000000003
313.0,313.0,0,0,313.0,0,24.431498818718286,0.003714184,0.003714184
314.0,314.0,0,0,314.0,0,24.441962439111933,0.004224679,0.004224679
315.0,315.0,0,0,315.0,0,24.443272482497427,0.004005183,0.004005183
316.0,316.0,0,0,316.0,0,24.449835958132606,0.003961704,0.003961704
317.0,317.0,0,0,317.0,0,24.462234960070464,0.003992322,0.003992322
318.0,318.0,0,0,318.0,0,24.462900343722346,0.0040835080000000004,0.0040835080000000004
319.0,319.0,0,0,319.0,0,24.4655233154087,0.003853276,0.003853276
320.0,320.0,0,0,320.0,0,24.48063338587991,0.0035859660000000003,0.0035859660000000003
321.0,321.0,0,0,321.0,0,24.520892964101428,0.0033265060000000003,0.0033265060000000003
322.0,322.0,0,0,322.0,0,24.52152013979638,0.003540927,0.003540927
323.0,323.0,0,0,323.0,0,24.52227659408152,0.003503977,0.003503977
324.0,324.0,0,0,324.0,0,24.52958583937511,0.0033265340000000003,0.0033265340000000003
325.0,325.0,0,0,325.0,0,24.56162174580786,0.00335671,0.00335671
326.0,326.0,0,0,326.0,0,24.56259251470641,0.003348438,0.003348438
327.0,327.0,0,0,327.0,0,24.562344453651498,0.0033665630000000004,0.0033665630000000004
328.0,328.0,0,0,328.0,0,24.562223897625756,0.0035294650000000003,0.0035294650000000003
329.0,329.0,0,0,329.0,0,24.57323720619212,0.003426311,0.003426311
330.0,330.0,0,0,330.0,0,24.57886158232435,0.00340068,0.00340068
331.0,331.0,0,0,331.0,0,24.58599380338054,0.004506785,0.004506785
332.0,332.0,0,0,332.0,0,24.587319532995267,0.003442488,0.003442488
333.0,333.0,0,0,333.0,0,24.589931182852673,0.0034931380000000002,0.0034931380000000002
334.0,334.0,0,0,334.0,0,24.594761301411133,0.003433217,0.003433217
335.0,335.0,0,0,335.0,0,24.595862745175484,0.003491496,0.003491496
336.0,336.0,0,0,336.0,0,24.597231418227974,0.003523829,0.003523829
337.0,337.0,0,0,337.0,0,24.61414152648326,0.003473968,0.003473968
338.0,338.0,0,0,338.0,0,24.63363801200643,0.0034735760000000004,0.0034735760000000004
