N,I,H,G,P,K,psnr,total_time,epoch_time
106.0,11236.0,0,0,11236.0,0,26.25932081300618,0.0035567010000000002,0.0035567010000000002
107.0,11449.0,0,0,11449.0,0,26.33992580963716,0.003277779,0.003277779
108.0,11664.0,0,0,11664.0,0,26.359702466716403,0.0033190700000000004,0.0033190700000000004
109.0,11881.0,0,0,11881.0,0,26.405273265205537,0.003682504,0.003682504
110.0,12100.0,0,0,12100.0,0,26.43613779374374,0.003350188,0.003350188
111.0,12321.0,0,0,12321.0,0,26.477335590598056,0.003523449,0.003523449
112.0,12544.0,0,0,12544.0,0,26.50344766952369,0.0033921180000000004,0.0033921180000000004
113.0,12769.0,0,0,12769.0,0,26.535496724406613,0.003371499,0.003371499
114.0,12996.0,0,0,12996.0,0,26.564722780967042,0.0033820660000000004,0.0033820660000000004
115.0,13225.0,0,0,13225.0,0,26.654879868281206,0.0033906120000000003,0.0033906120000000003
116.0,13456.0,0,0,13456.0,0,26.66406940711505,0.004408391,0.004408391
117.0,13689.0,0,0,13689.0,0,26.719728513526753,0.0034755230000000003,0.0034755230000000003
118.0,13924.0,0,0,13924.0,0,26.740225211671863,0.0035143740000000002,0.0035143740000000002
119.0,14161.0,0,0,14161.0,0,26.742524791145243,0.004122149,0.004122149
120.0,14400.0,0,0,14400.0,0,26.790079920464702,0.0035542420000000004,0.0035542420000000004
121.0,14641.0,0,0,14641.0,0,26.863290023344675,0.004597712,0.004597712
122.0,14884.0,0,0,14884.0,0,26.861806719882615,0.0037249600000000003,0.0037249600000000003
123.0,15129.0,0,0,15129.0,0,26.89578583345351,0.0036187930000000004,0.0036187930000000004
124.0,15376.0,0,0,15376.0,0,26.943289749137623,0.004543944,0.004543944
125.0,15625.0,0,0,15625.0,0,26.976251383135235,0.005732226,0.005732226
126.0,15876.0,0,0,15876.0,0,26.99054677502742,0.004928044,0.004928044
127.0,16129.0,0,0,16129.0,0,27.07486048378167,0.004722942,0.004722942
128.0,16384.0,0,0,16384.0,0,27.088190027597076,0.003851684,0.003851684
129.0,16641.0,0,0,16641.0,0,27.09005590405692,0.005616346,0.005616346
130.0,16900.0,0,0,16900.0,0,27.153763747408647,0.005376185,0.005376185
131.0,17161.0,0,0,17161.0,0,27.193334844653158,0.004725937,0.004725937
132.0,17424.0,0,0,17424.0,0,27.178774461030955,0.005256963,0.005256963
133.0,17689.0,0,0,17689.0,0,27.27793111328126,0.004170529,0.004170529
134.0,17956.0,0,0,17956.0,0,27.29978488600089,0.005167847000000001,0.005167847000000001
135.0,18225.0,0,0,18225.0,0,27.31628086741506,0.004077711,0.004077711
136.0,18496.0,0,0,18496.0,0,27.360039985067264,0.004224744,0.004224744
137.0,18769.0,0,0,18769.0,0,27.377017538708355,0.0041250900000000005,0.0041250900000000005
138.0,19044.0,0,0,19044.0,0,27.378934611148292,0.0040847190000000005,0.0040847190000000005
139.0,19321.0,0,0,19321.0,0,27.45186169927541,0.004842922,0.004842922
140.0,19600.0,0,0,19600.0,0,27.479481400512903,0.00443351,0.00443351
141.0,19881.0,0,0,19881.0,0,27.517920063405917,0.004301948,0.004301948
142.0,20164.0,0,0,20164.0,0,27.53279082222675,0.004397979000000001,0.004397979000000001
143.0,20449.0,0,0,20449.0,0,27.588642386414854,0.004227138,0.004227138
144.0,20736.0,0,0,20736.0,0,27.623787625130404,0.003960498000000001,0.003960498000000001
145.0,21025.0,0,0,21025.0,0,27.649219485045723,0.004010337,0.004010337
146.0,21316.0,0,0,21316.0,0,27.698436078582972,0.004136161,0.004136161
147.0,21609.0,0,0,21609.0,0,27.720818981915283,0.004219554,0.004219554
148.0,21904.0,0,0,21904.0,0,27.755136186862753,0.004136217,0.004136217
149.0,22201.0,0,0,22201.0,0,27.77927757890277,0.005227188000000001,0.005227188000000001
150.0,22500.0,0,0,22500.0,0,27.818979681641952,0.004282950000000001,0.004282950000000001
151.0,22801.0,0,0,22801.0,0,27.838854400592496,0.004417529,0.004417529
152.0,23104.0,0,0,23104.0,0,27.8616456893927,0.004339118,0.004339118
153.0,23409.0,0,0,23409.0,0,27.925038676833125,0.004177242,0.004177242
154.0,23716.0,0,0,23716.0,0,27.935176085041846,0.0042074320000000005,0.0042074320000000005
155.0,24025.0,0,0,24025.0,0,27.977009773849034,0.004209348,0.004209348
156.0,24336.0,0,0,24336.0,0,27.99885584266807,0.005188235,0.005188235
157.0,24649.0,0,0,24649.0,0,28.06249703437073,0.004513563,0.004513563
158.0,24964.0,0,0,24964.0,0,28.059456009644784,0.004232604,0.004232604
159.0,25281.0,0,0,25281.0,0,28.129911500345987,0.004751479,0.004751479
160.0,25600.0,0,0,25600.0,0,28.172577857027093,0.004179205,0.004179205
161.0,25921.0,0,0,25921.0,0,28.165827577202478,0.004970126,0.004970126
162.0,26244.0,0,0,26244.0,0,28.189178380301914,0.0053160460000000005,0.0053160460000000005
163.0,26569.0,0,0,26569.0,0,28.260667711478348,0.0048774660000000004,0.0048774660000000004
164.0,26896.0,0,0,26896.0,0,28.307514627294765,0.005012288,0.005012288
165.0,27225.0,0,0,27225.0,0,28.329241700221125,0.0048966090000000006,0.0048966090000000006
166.0,27556.0,0,0,27556.0,0,28.35840227373381,0.006337402000000001,0.006337402000000001
167.0,27889.0,0,0,27889.0,0,28.36804032904192,0.005186036000000001,0.005186036000000001
168.0,28224.0,0,0,28224.0,0,28.400172475323487,0.0065880850000000005,0.0065880850000000005
169.0,28561.0,0,0,28561.0,0,28.42585524666394,0.005310794000000001,0.005310794000000001
170.0,28900.0,0,0,28900.0,0,28.46351382408759,0.006240843,0.006240843
171.0,29241.0,0,0,29241.0,0,28.503981656809433,0.004988904000000001,0.004988904000000001
172.0,29584.0,0,0,29584.0,0,28.536191884980738,0.005257749,0.005257749
173.0,29929.0,0,0,29929.0,0,28.567535318947375,0.005378449,0.005378449
174.0,30276.0,0,0,30276.0,0,28.58781850443506,0.005530284000000001,0.005530284000000001
175.0,30625.0,0,0,30625.0,0,28.629070238248975,0.005879898000000001,0.005879898000000001
176.0,30976.0,0,0,30976.0,0,28.657611617363603,0.007215956000000001,0.007215956000000001
177.0,31329.0,0,0,31329.0,0,28.67107124236499,0.007295262,0.007295262
178.0,31684.0,0,0,31684.0,0,28.709414916317925,0.006266121,0.006266121
179.0,32041.0,0,0,32041.0,0,28.7441477720501,0.006160805,0.006160805
180.0,32400.0,0,0,32400.0,0,28.775876302663246,0.005644062,0.005644062
181.0,32761.0,0,0,32761.0,0,28.825695827857484,0.0053614660000000005,0.0053614660000000005
182.0,33124.0,0,0,33124.0,0,28.89392325084878,0.005578541,0.005578541
183.0,33489.0,0,0,33489.0,0,28.89666082374849,0.005226336000000001,0.005226336000000001
184.0,33856.0,0,0,33856.0,0,28.890029016106634,0.005018013,0.005018013
185.0,34225.0,0,0,34225.0,0,28.902518900184766,0.005552235,0.005552235
186.0,34596.0,0,0,34596.0,0,28.995108425451974,0.005080899000000001,0.005080899000000001
187.0,34969.0,0,0,34969.0,0,28.99470007536044,0.006427161000000001,0.006427161000000001
188.0,35344.0,0,0,35344.0,0,29.047172241285356,0.005504003,0.005504003
189.0,35721.0,0,0,35721.0,0,29.1189226112408,0.0054185660000000005,0.0054185660000000005
190.0,36100.0,0,0,36100.0,0,29.133301822200394,0.005170068000000001,0.005170068000000001
191.0,36481.0,0,0,36481.0,0,29.11876411826661,0.006158353,0.006158353
192.0,36864.0,0,0,36864.0,0,29.173842576959295,0.007005415,0.007005415
193.0,37249.0,0,0,37249.0,0,29.231814712088628,0.007308069,0.007308069
194.0,37636.0,0,0,37636.0,0,29.23856270313609,0.007680811,0.007680811
195.0,38025.0,0,0,38025.0,0,29.238152021250126,0.007306649,0.007306649
196.0,38416.0,0,0,38416.0,0,29.287806784847138,0.007462423,0.007462423
197.0,38809.0,0,0,38809.0,0,29.31802405057903,0.006313994000000001,0.006313994000000001
198.0,39204.0,0,0,39204.0,0,29.33752492995639,0.00668991,0.00668991
199.0,39601.0,0,0,39601.0,0,29.346122558140976,0.006400338,0.006400338
200.0,40000.0,0,0,40000.0,0,29.402784987413575,0.006124806,0.006124806
